cascade_tid,weak_label,binarized_human_gt_label,init_data_split,prob_cls_1,action,refined_label
1337480287584997377,0,,tr,0.06530979699999999,retain,0
1337480301509890055,0,,tr,0.062078854800000006,retain,0
1337480341725077509,0,,tr,0.062079431,retain,0
1337480355335598081,0,,tr,0.06215051960000001,retain,0
1337480501335089154,0,,tr,0.50988948,query,-1
1337480632750882817,0,,tr,0.0630115208,retain,0
1337474915985805316,1,,tr,0.6133284299999999,query,-1
1337480762963206144,0,,tr,0.0620976168,retain,0
1337480810849394688,1,,tr,0.616972984,query,-1
1337480944127766536,0,,tr,0.06208781360000001,query,-1
1337480983814213635,1,,tr,0.597433734,query,-1
1337480777278296065,1,,tr,0.529229676,query,-1
1337480557362634753,0,,tr,0.0620813762,retain,0
1337481517480640512,0,,tr,0.062078792800000004,retain,0
1337481549713989637,0,,tr,0.062118132000000006,retain,0
1337486823421972481,1,,tr,0.650316026,retain,1
1337486980033212419,1,,tr,0.554030852,query,-1
1337487066272153600,0,,tr,0.0620789164,retain,0
1337487156416294917,0,,tr,0.062079081599999995,retain,0
1337487173839413248,0,,tr,0.06208405079999999,retain,0
1337487258073567238,0,,tr,0.0625811012,retain,0
1337487293544869890,0,,tr,0.062078984000000004,retain,0
1337481631406448645,0,,tr,0.06210201319999999,retain,0
1337487425384439809,0,,tr,0.0620801386,retain,0
1337487462898094081,0,,tr,0.06208626159999999,retain,0
1337487484171718657,0,,tr,0.062080788600000006,retain,0
1337487552073392130,0,,tr,0.0620790242,retain,0
1337487556271804417,0,,tr,0.062217575000000004,retain,0
1337487792339881989,1,,tr,0.629386152,query,-1
1337493634376196096,0,,tr,0.062078914,retain,0
1337493691783581699,0,,tr,0.0621161276,retain,0
1337494397190017026,0,,tr,0.0620787086,retain,0
1337487276193046532,0,,tr,0.062092418,retain,0
1337499954781237248,1,,tr,0.637880396,retain,1
1337499998221561857,0,,tr,0.0621348362,retain,0
1337500071995248642,1,,tr,0.6502849960000001,retain,1
1337500644580741128,1,,tr,0.642072394,retain,1
1337500637051949056,0,,tr,0.0634955294,retain,0
1337500766773231616,0,,tr,0.0621267564,retain,0
1337506805107339265,1,,tr,0.614961112,query,-1
1337506825520996353,0,,tr,0.06213647800000001,query,-1
1337507016567386113,1,,tr,0.6353371680000001,retain,1
1337507040995004420,0,,tr,0.651344964,flip,-1
1337507505279299587,1,,tr,0.454309864,query,-1
1337507775614767104,0,,tr,0.643819344,flip,-1
1337508030066397184,1,,tr,0.651704104,retain,1
1337513711381131276,1,,tr,0.6428402240000001,retain,1
1337513794562650112,0,,tr,0.0622240448,retain,0
1337513981439844353,0,,tr,0.06212262,retain,0
1337514015883399168,0,,tr,0.062096206,retain,0
1337514270158966785,1,,tr,0.63605874,retain,1
1337514499906150401,0,,tr,0.0659546474,retain,0
1337520836228640769,0,,tr,0.0620787328,retain,0
1337520877454249984,1,,tr,0.63986354,query,-1
1337520920420732928,1,,tr,0.4734764620000001,query,-1
1337521118329114627,1,,tr,0.6390500080000001,retain,1
1337521351209463813,0,,tr,0.0620789386,retain,0
1337521603677057024,0,,tr,0.06319123439999999,retain,0
1337528146300563457,0,,tr,0.062081325799999997,retain,0
1337528284763066368,0,,tr,0.6328917319999999,flip,-1
1337528397015244805,1,,tr,0.595929776,query,-1
1337528281025961986,1,,tr,0.6428894759999999,retain,1
1337528701613903878,1,,tr,0.4216736,query,-1
1337528729371815938,0,,tr,0.0879755894,retain,0
1337529803142991873,1,,tr,0.650434312,retain,1
1337536326552457219,0,,tr,0.0621347074,query,-1
1337536516587970566,1,,tr,0.42531915,query,-1
1337537017920557059,0,,tr,0.339085178,flip,-1
1337543228107657217,1,,tr,0.635910246,retain,1
1337543296919494658,0,,tr,0.062079204199999995,retain,0
1337543381149478914,1,,tr,0.595027068,query,-1
1337543394156044292,0,,tr,0.06207868860000001,retain,0
1337543895681470466,0,,tr,0.613528476,query,-1
1337521666788904960,0,,tr,0.06207965360000001,retain,0
1337544061763219456,1,,tr,0.47963815800000004,query,-1
1337544072744079360,0,,tr,0.587717982,query,-1
1337544911495843840,1,,tr,0.61953273,query,-1
1337544967414292483,1,,tr,0.52880432,query,-1
1343709763750801414,1,,tr,0.600358208,query,-1
1343704801989812224,0,,tr,0.062079552,query,-1
1343709927588700164,1,,tr,0.6517897400000001,retain,1
1343710208938405888,1,,tr,0.062090994,flip,-1
1343710745108885504,0,,tr,0.062079204,retain,0
1343722834707820544,0,,tr,0.0649853252,retain,0
1343723498762547203,0,,tr,0.0621267048,retain,0
1343730139453136898,0,,tr,0.062127421,retain,0
1343730238916739072,0,,tr,0.0621410534,retain,0
1343730630811521031,0,,tr,0.062107354399999995,retain,0
1343736601730568194,1,,tr,0.600948436,query,-1
1343736781347422209,1,,tr,0.06240656259999999,query,-1
1343529241326063618,0,,tr,0.0654747702,query,-1
1343743996745551874,1,,tr,0.638745724,retain,1
1343744107621961729,1,,tr,0.6248761,query,-1
1343744445234049025,1,,tr,0.628612422,query,-1
1343752578744659968,0,,tr,0.0621072316,retain,0
1343752637636882432,0,,tr,0.06316821339999999,retain,0
1343564736328302593,0,,tr,0.0620787046,retain,0
1343760388433862656,0,,tr,0.0624896186,retain,0
1343761138811547648,1,,tr,0.64504812,query,-1
1343751949305348103,0,,tr,0.062085795,retain,0
1343769575016558593,1,,tr,0.529479708,query,-1
1343769936292941824,0,,tr,0.0702821216,retain,0
1343779149542871041,1,,tr,0.641110012,retain,1
1343781396112957441,1,,tr,0.5406964400000001,query,-1
1343789628462084097,0,,tr,0.064105732,retain,0
1343789641191702528,0,,tr,0.062078837399999996,retain,0
1343791004365762560,0,,tr,0.0620786914,retain,0
1343791393236529154,0,,tr,0.0630117424,retain,0
1343792195749306371,0,,tr,0.062078718600000006,retain,0
1343801618211491842,1,,tr,0.6377663819999999,retain,1
1343801686842892288,1,,tr,0.48027913,query,-1
1343802856323727361,1,,tr,0.602112996,query,-1
1343803785949405184,0,,tr,0.0620832068,retain,0
1338252096584507394,1,,tr,0.647419836,retain,1
1343816527490019329,0,,tr,0.062162077,retain,0
1343817198389710851,0,,tr,0.0621140582,retain,0
1343815799702777857,0,,tr,0.0718580208,retain,0
1343830032418934784,1,,tr,0.651474348,retain,1
1343830157308542976,0,,tr,0.0657524944,query,-1
1343841358944104449,1,,tr,0.528595762,query,-1
1343841770497564674,0,,tr,0.062217856800000006,retain,0
1343841990358822913,1,,tr,0.569465338,query,-1
1343842866536337408,0,,tr,0.0621125124,retain,0
1343851548342947840,1,,tr,0.64789663,retain,1
1343853307262021632,0,,tr,0.062079325,retain,0
1343854315367182336,0,,tr,0.0625029778,retain,0
1342477741216690176,1,,tr,0.1720459308,query,-1
1343861954612514817,1,,tr,0.5545060060000001,query,-1
1343861921561403398,0,,tr,0.32588806,flip,-1
1343853158477475840,0,,tr,0.641547458,flip,-1
1343862875715153920,0,,tr,0.0625097944,retain,0
1342504626856157185,0,,tr,0.461465544,query,-1
1343871309894320128,1,,tr,0.628552944,query,-1
1343879492373151744,1,,tr,0.5335448319999999,query,-1
1343879548660813824,1,,tr,0.28539095999999997,retain,1
1343879555057135616,1,,tr,0.637483962,retain,1
1343879548723720192,0,,tr,0.6514754,flip,-1
1343879601001558016,0,,tr,0.06214870560000001,retain,0
1343879735210889217,1,,tr,0.644518362,retain,1
1343879758183100416,0,,tr,0.062091947,retain,0
1343880037867663360,0,,tr,0.0621717012,retain,0
1343894802060996612,0,,tr,0.0620788082,retain,0
1343894883661213697,0,,tr,0.06272132100000001,retain,0
1343761336585629697,1,,tr,0.651755952,retain,1
1337072925283917826,0,,tr,0.062102249600000006,retain,0
1343895751479361543,1,,tr,0.617287296,query,-1
1343901888350187520,0,,tr,0.0621395124,retain,0
1343901801762983936,1,,tr,0.6497923700000001,query,-1
1343901954100092931,1,,tr,0.642581718,retain,1
1343908042530828288,0,,tr,0.062078831999999994,retain,0
1343908387298410496,1,,tr,0.508635276,query,-1
1343914451670544384,0,,tr,0.06207868460000001,query,-1
1343914738640535552,1,,tr,0.632532354,retain,1
1343915467841400836,0,,tr,0.062078724800000006,retain,0
1343920263759618048,1,,tr,0.6511117499999999,retain,1
1343920304180121601,1,,tr,0.540540766,query,-1
1343920571726360576,0,,tr,0.1065532168,query,-1
1343920711493103620,0,,tr,0.06211303260000001,retain,0
1343926113924489217,0,,tr,0.06207868860000001,retain,0
1343926423388631042,0,,tr,0.062078678600000006,retain,0
1343926502635683844,0,,tr,0.062101231199999996,retain,0
1343931949082152961,1,,tr,0.33874962399999997,retain,1
1343931992660963329,0,,tr,0.0622235274,retain,0
1343932483331485698,0,,tr,0.0620786914,retain,0
1343937713637126145,1,,tr,0.53763239,query,-1
1343937715285487621,0,,tr,0.07713951960000001,retain,0
1343938113693999105,0,,tr,0.0620803564,retain,0
1342552697485086721,0,,tr,0.0630993182,retain,0
1343938626040819714,1,,tr,0.588731526,query,-1
1343944066187333632,0,,tr,0.0621267888,retain,0
1343944219719827456,1,,tr,0.6099289820000001,query,-1
1343949390910791685,1,,tr,0.580683828,query,-1
1343949756075286529,0,,tr,0.0620899832,retain,0
1343954736224088068,0,,tr,0.0620939978,retain,0
1343954776933892096,0,,tr,0.062079957,retain,0
1343871447308054530,1,,tr,0.626640288,query,-1
1343954814351380481,0,,tr,0.0620787274,query,-1
1343954991460052992,0,,tr,0.06231187800000001,retain,0
1343961082327670784,0,,tr,0.5120469639999999,query,-1
1342732926736281602,0,,tr,0.19830812239999998,retain,0
1343972062650654725,0,,tr,0.062214787199999996,retain,0
1343972648116621313,0,,tr,0.062081997599999994,retain,0
1343977916938346496,0,,tr,0.0620788298,retain,0
1343977987427938305,0,,tr,0.062079033400000004,retain,0
1343983415528452099,1,,tr,0.586088346,query,-1
1343983784899829761,0,,tr,0.0620787288,retain,0
1343984334714400770,0,,tr,0.0654570184,retain,0
1343989032037003270,0,,tr,0.0620790088,retain,0
1343989092917403648,0,,tr,0.083686127,retain,0
1344000432570511361,1,,tr,0.588945352,query,-1
1344000876021751808,1,,tr,0.608079022,query,-1
1344006776732041216,0,,tr,0.2777809008,flip,-1
1344011870290800643,0,,tr,0.616642748,query,-1
1344012355173289984,0,,tr,0.062079270199999995,retain,0
1344012403726405632,0,,tr,0.0620787654,retain,0
1344011938569859073,0,,tr,0.062748658,retain,0
1344012643321966598,0,,tr,0.0620806646,retain,0
1344017809886629890,1,,tr,0.0858249328,flip,-1
1344018465246617603,1,,tr,0.523073156,query,-1
1344023569928359937,0,,tr,0.0620787646,retain,0
1344023619316436995,0,,tr,0.23664954800000002,flip,-1
1344023747695673344,0,,tr,0.0628471656,retain,0
1344023923793555457,0,,tr,0.06207994100000001,retain,0
1344029354016337921,0,,tr,0.322182968,flip,-1
1344029402166923275,1,,tr,0.5575086380000001,query,-1
1344029608367116289,1,,tr,0.598008498,query,-1
1344030417364660230,1,,tr,0.294615882,retain,1
1344035279426863104,0,,tr,0.0620800746,retain,0
1344035347743846402,1,,tr,0.36981025,query,-1
1344035747641384960,0,,tr,0.0657170502,query,-1
1344040994694639617,0,,tr,0.49654452199999993,query,-1
1344041305534562304,0,,tr,0.062078715400000005,retain,0
1344041316649492482,0,,tr,0.0620795066,retain,0
1344041629179670528,0,,tr,0.0620795008,retain,0
1344046526717255680,0,,tr,0.062079878399999996,retain,0
1344046565040668673,0,,tr,0.0620792958,retain,0
1344046683588591621,1,,tr,0.29262501999999996,query,-1
1344046699598241796,0,,tr,0.0667147312,retain,0
1344046734297673728,0,,tr,0.0620807832,retain,0
1344046958520856576,0,,tr,0.062084154999999995,retain,0
1344047169838395395,0,,tr,0.0625733054,retain,0
1344047298909675521,0,,tr,0.0621064162,retain,0
1344052363754045442,0,,tr,0.062090609799999995,retain,0
1344052363837894656,0,,tr,0.06207873580000001,retain,0
1344052425867591681,0,,tr,0.062078894800000006,retain,0
1344052696450560000,1,,tr,0.6046073620000001,query,-1
1344052853829218309,1,,tr,0.647719562,retain,1
1344053050684665856,1,,tr,0.552033432,query,-1
1344053229236199426,1,,tr,0.34584814,retain,1
1344057821676122124,0,,tr,0.0621471396,retain,0
1344063501128577024,0,,tr,0.062086574000000005,retain,0
1344064081066557440,0,,tr,0.0621059224,retain,0
1344069248860057600,0,,tr,0.0621507122,retain,0
1344069249594060801,0,,tr,0.0620837002,retain,0
1344069386924015617,0,,tr,0.0628882284,retain,0
1344069847718780928,1,,tr,0.5090650560000001,query,-1
1337913547234406402,1,,tr,0.496502782,query,-1
1337883691985604608,1,,tr,0.6153005960000001,query,-1
1337834899592654849,0,,tr,0.0635074496,retain,0
1337884028850950144,0,,tr,0.062079571599999994,retain,0
1337906101883383811,1,,tr,0.633298986,retain,1
1337906149404913664,1,,tr,0.61043197,query,-1
1337885447004057603,1,,tr,0.58650571,query,-1
1337899872679288834,1,,tr,0.631328878,retain,1
1337598373021401088,0,,tr,0.0621059036,retain,0
1337913516502765574,1,,tr,0.651357356,retain,1
1337682416748650496,1,,tr,0.618018556,query,-1
1337805392877907970,0,,tr,0.0620787376,retain,0
1337587179393052672,0,,tr,0.351575518,flip,-1
1337814652609302528,1,,tr,0.577356224,query,-1
1337681408635133953,1,,tr,0.589801204,query,-1
1337853600186290176,0,,tr,0.06207883460000001,retain,0
1337899742731272193,0,,tr,0.6502593720000001,flip,-1
1337805434330238976,1,,tr,0.630701986,query,-1
1337884292668665862,1,,tr,0.6514696520000001,retain,1
1337833573777252352,0,,tr,0.062078695399999995,retain,0
1337922038715990016,0,,tr,0.06207873580000001,retain,0
1337868407157317632,0,,tr,0.062078761999999996,retain,0
1337906564317908992,1,,tr,0.65133402,retain,1
1337892694425743373,1,,tr,0.4634682359999999,query,-1
1337906108799848449,0,,tr,0.0621356356,retain,0
1337891772123541508,1,,tr,0.35011932300000004,retain,1
1337814896206098434,1,,tr,0.640144588,retain,1
1337923190002122752,0,,tr,0.436335896,query,-1
1337592198825533440,1,,tr,0.6518096520000001,query,-1
1337892256221630464,0,,tr,0.0621401216,retain,0
1337833688697069574,0,,tr,0.062079071400000005,retain,0
1337931258299486208,0,,tr,0.06207888539999999,retain,0
1337931263580180482,0,,tr,0.591566196,query,-1
1337586216246497280,0,,tr,0.06207893019999999,retain,0
1337931299827363845,1,,tr,0.60767101,query,-1
1337619197808025600,0,,tr,0.06208247060000001,retain,0
1337899285359321094,0,,tr,0.09264799040000002,retain,0
1337586213838966786,0,,tr,0.06207870680000001,retain,0
1337932944560644097,1,,tr,0.633821522,retain,1
1337592299858096128,0,,tr,0.0620968286,retain,0
1337932788218142723,1,,tr,0.0945753964,query,-1
1337797049476059138,1,,tr,0.586902602,query,-1
1337833442680201227,0,,tr,0.5302006720000001,query,-1
1337933403245731840,1,,tr,0.432586848,query,-1
1337941429943984128,0,,tr,0.0658527822,retain,0
1337860340453941250,0,,tr,0.0620787328,retain,0
1337823739942199303,0,,tr,0.61658211,query,-1
1337761182346784768,1,,tr,0.56842598,query,-1
1337942819965710338,1,,tr,0.589587758,query,-1
1337734835020947457,1,,tr,0.6234736319999999,query,-1
1337843688253353985,1,,tr,0.6509304979999999,retain,1
1337952711556231168,0,,tr,0.062079032199999995,retain,0
1337953037998907394,1,,tr,0.613784128,query,-1
1337953157146664966,1,,tr,0.611609764,query,-1
1337736051335446530,1,,tr,0.48125754800000003,query,-1
1337592173055848448,0,,tr,0.06344609240000001,retain,0
1337735745549836290,1,,tr,0.588716764,query,-1
1337964560397918208,1,,tr,0.6379163800000001,retain,1
1337586261507387394,0,,tr,0.51166814,query,-1
1337964756003676160,0,,tr,0.062122818,retain,0
1337964832780333056,1,,tr,0.627915006,query,-1
1337965056626143238,0,,tr,0.0629921702,query,-1
1337965224494829568,0,,tr,0.0620850156,retain,0
1337815309122744327,0,,tr,0.06544504500000001,retain,0
1337592336944164864,0,,tr,0.11043375820000001,query,-1
1337768954069127170,0,,tr,0.0620794972,query,-1
1337805737154764802,1,,tr,0.62042394,query,-1
1337966739116716032,1,,tr,0.6388549920000001,retain,1
1337967991087112193,0,,tr,0.062084445,retain,0
1337758689932042242,1,,tr,0.649303054,retain,1
1337978554324226048,0,,tr,0.638160742,flip,-1
1337978990531756032,1,,tr,0.0631889756,flip,-1
1337979418338201600,0,,tr,0.06207982200000001,retain,0
1337815059146428424,1,,tr,0.60653083,query,-1
1337979169733414917,1,,tr,0.6518084639999999,retain,1
1337980653141434369,0,,tr,0.062085176,retain,0
1337805697568804864,0,,tr,0.062078678600000006,retain,0
1337906173995970561,0,,tr,0.06207872860000001,retain,0
1337981835318611971,1,,tr,0.587848904,query,-1
1337981638601531397,1,,tr,0.06207888,flip,-1
1337636734901874689,1,,tr,0.5537649320000001,query,-1
1337768281151852545,0,,tr,0.0620788228,retain,0
1337982861467643904,0,,tr,0.0621222532,retain,0
1337592628276236291,0,,tr,0.0621170182,retain,0
1337994223468032000,1,,tr,0.649326692,retain,1
1337994257794097154,1,,tr,0.622580676,query,-1
1337609285111517186,0,,tr,0.651492228,flip,-1
1337995806859784192,1,,tr,0.650053912,retain,1
1337586456571899905,0,,tr,0.062079219,retain,0
1337861238710296576,0,,tr,0.242604086,query,-1
1338000585489084416,0,,tr,0.06209900819999999,retain,0
1338001264953659394,0,,tr,0.632117648,flip,-1
1338001733386199040,0,,tr,0.062078906200000006,retain,0
1338015536005976064,1,,tr,0.635774568,retain,1
1338015974122024962,1,,tr,0.625546438,query,-1
1338018050235219969,0,,tr,0.0620791206,retain,0
1338020156480614400,0,,tr,0.0815959408,retain,0
1337704811756736512,0,,tr,0.06235126259999999,retain,0
1337868940358410244,0,,tr,0.06544587760000001,retain,0
1338042745747812353,1,,tr,0.6373924260000001,query,-1
1338042659315789831,1,,tr,0.64837174,retain,1
1337860056205955072,1,,tr,0.6134374819999999,query,-1
1338044513953181697,1,,tr,0.648031974,retain,1
1338049277734641664,0,,tr,0.062166809200000006,query,-1
1338065662510501890,1,,tr,0.6498987780000001,retain,1
1338066029155655681,1,,tr,0.585081514,query,-1
1338069525548457984,0,,tr,0.0654449306,retain,0
1338053580121628674,0,,tr,0.0625832634,retain,0
1337852975927201794,0,,tr,0.068639849,retain,0
1337724673761669120,0,,tr,0.0654492256,retain,0
1338084925900271616,1,,tr,0.590378168,query,-1
1337649418741428225,1,,tr,0.651643544,retain,1
1338086093254750213,1,,tr,0.609642268,query,-1
1337672302926946306,1,,tr,0.622277812,query,-1
1337592115275165696,0,,tr,0.0646921132,query,-1
1337698760558862336,0,,tr,0.134696619,query,-1
1338087942435172353,0,,tr,0.0667128154,query,-1
1338099972277846017,1,,tr,0.627045554,query,-1
1338100124854181891,0,,tr,0.0621020518,retain,0
1338100213102354434,0,,tr,0.06207868860000001,retain,0
1337648232688599041,1,,tr,0.638460656,retain,1
1337883943874412545,0,,tr,0.062078747999999996,retain,0
1338100663813861376,1,,tr,0.440224134,query,-1
1338091076033327104,0,,tr,0.06208080939999999,retain,0
1338100867354988547,0,,tr,0.062078984000000004,retain,0
1337555228405723136,0,,tr,0.651072354,flip,-1
1338101895513079809,1,,tr,0.0815305824,flip,-1
1337678167197294592,0,,tr,0.06208788740000001,retain,0
1338101654189588488,1,,tr,0.0646056408,flip,-1
1338103223018639362,0,,tr,0.06207992920000001,retain,0
1338111672314191874,1,,tr,0.633631064,retain,1
1338111764152557568,1,,tr,0.651740016,retain,1
1338112241384607746,1,,tr,0.062870482,flip,-1
1338112988180586497,0,,tr,0.0620786986,retain,0
1338113020430467074,1,,tr,0.06315589020000001,flip,-1
1338121220236210182,1,,tr,0.35233327999999997,retain,1
1338121550919331841,0,,tr,0.06506224000000001,retain,0
1338122362164834304,0,,tr,0.11228732999999999,query,-1
1338122378656804867,0,,tr,0.0621128342,query,-1
1338128990490550272,1,,tr,0.580233446,query,-1
1338129074737262595,1,,tr,0.651695618,retain,1
1337805696146964480,0,,tr,0.062096240999999996,retain,0
1338129967968886784,1,,tr,0.517949898,query,-1
1337586231232835589,0,,tr,0.469042008,query,-1
1338136408360366080,0,,tr,0.062083224400000005,query,-1
1338136521220759553,1,,tr,0.6437775859999999,retain,1
1338136954345381888,1,,tr,0.64971324,retain,1
1337796938440249345,0,,tr,0.06217679,retain,0
1338138090922070017,1,,tr,0.6516677919999999,retain,1
1338143494368538624,1,,tr,0.632250704,retain,1
1338143838800580609,1,,tr,0.558948168,query,-1
1338143670739021824,1,,tr,0.635070006,retain,1
1338144238010249216,1,,tr,0.646424842,retain,1
1338137983761965063,0,,tr,0.46002483400000005,query,-1
1338150024501407748,0,,tr,0.0620962856,retain,0
1338150263539032066,0,,tr,0.455188622,query,-1
1338144415655866372,1,,tr,0.650869296,retain,1
1338150440534466560,1,,tr,0.528784778,query,-1
1338156832913821699,1,,tr,0.633699672,retain,1
1338157010446114818,0,,tr,0.06207877260000001,retain,0
1337861204279242754,1,,tr,0.605802092,query,-1
1338157260913004544,0,,tr,0.06213131200000001,retain,0
1338157475875450880,0,,tr,0.0620787274,retain,0
1338157938482049024,1,,tr,0.6515760420000001,retain,1
1338163833593094145,1,,tr,0.62794907,query,-1
1338171454249119746,0,,tr,0.0620821686,query,-1
1338171474834825217,0,,tr,0.651183928,flip,-1
1338178473098096643,1,,tr,0.5866268400000001,query,-1
1337778489714483205,0,,tr,0.0621231066,retain,0
1337719561400045568,0,,tr,0.062084023999999995,retain,0
1337805547400269825,0,,tr,0.062299032,retain,0
1337606276235268096,0,,tr,0.09329463560000001,retain,0
1338179684153090049,0,,tr,0.084422205,retain,0
1338179879234367489,0,,tr,0.06207973619999999,retain,0
1338179920422428676,1,,tr,0.63032732,query,-1
1338185567922741249,1,,tr,0.65176039,query,-1
1338185604107030528,1,,tr,0.6518066140000001,retain,1
1338186392493547522,0,,tr,0.062079759600000006,retain,0
1338187206402465793,0,,tr,0.0622160714,retain,0
1338193307717885952,1,,tr,0.510279154,query,-1
1338193532478111745,1,,tr,0.651582768,retain,1
1338193751924215808,1,,tr,0.651804654,retain,1
1338194332453638145,0,,tr,0.06233546760000001,retain,0
1338194531267858435,1,,tr,0.6517617299999999,retain,1
1338187371452506114,1,,tr,0.61692152,query,-1
1338202067085750279,1,,tr,0.510564092,query,-1
1338208658312859652,0,,tr,0.06207889040000001,retain,0
1338208925561335808,0,,tr,0.062089819000000004,retain,0
1338209043945562113,0,,tr,0.651685356,flip,-1
1338178582414323713,1,,tr,0.6517738160000001,retain,1
1338216176837558272,1,,tr,0.650897172,retain,1
1338216337584386050,1,,tr,0.6517513719999999,retain,1
1337592138683408389,0,,tr,0.0621061784,retain,0
1338216901198176259,0,,tr,0.06208323600000001,retain,0
1338217101937487872,1,,tr,0.31096696599999996,query,-1
1338217044513333254,1,,tr,0.5924649900000001,query,-1
1338217410688479232,1,,tr,0.643096126,retain,1
1338217743020150784,0,,tr,0.46504221,query,-1
1338231010882936837,1,,tr,0.626503528,query,-1
1338231131590844418,1,,tr,0.590845328,query,-1
1338231136116383747,1,,tr,0.585836492,query,-1
1337860151169191940,0,,tr,0.06220527520000001,query,-1
1338231210288369664,1,,tr,0.6115029599999999,query,-1
1338231346083328003,0,,tr,0.062078718600000006,retain,0
1338231527520546819,1,,tr,0.410084872,query,-1
1338238921751334920,0,,tr,0.062081063400000004,retain,0
1338238973240614912,1,,tr,0.651768014,retain,1
1338239076298797062,0,,tr,0.0620786914,retain,0
1338239084947361795,0,,tr,0.5369873000000001,query,-1
1338239650180239364,0,,tr,0.06209328000000001,retain,0
1338245602036109314,0,,tr,0.0620788456,retain,0
1338245647330369537,0,,tr,0.06207877260000001,retain,0
1338245649871953921,1,,tr,0.598149752,query,-1
1338245653647003658,1,,tr,0.6101192639999999,query,-1
1338245655505096708,0,,tr,0.062078821400000005,retain,0
1338245668398395397,0,,tr,0.062120329200000005,retain,0
1338245979020070913,1,,tr,0.63697336,query,-1
1338246225498279936,0,,tr,0.169043942,retain,0
1338246126177144832,0,,tr,0.0620857192,retain,0
1338252017551216648,0,,tr,0.062078858800000004,retain,0
1338252070697177091,0,,tr,0.062223746999999996,retain,0
1338252154046357504,0,,tr,0.06207896820000001,retain,0
1338252324200873985,0,,tr,0.06219676860000001,retain,0
1338252653239939073,0,,tr,0.06550339359999999,retain,0
1338252741273997312,0,,tr,0.0620893436,retain,0
1338252933247496202,0,,tr,0.0620790956,retain,0
1338253016030449666,0,,tr,0.06207868460000001,retain,0
1338258865196912641,0,,tr,0.062078721999999996,retain,0
1338259133217320962,1,,tr,0.611159886,query,-1
1338259314843246603,0,,tr,0.062079471600000005,retain,0
1338259402705539073,0,,tr,0.0620787086,retain,0
1338259462264561667,0,,tr,0.06207887320000001,retain,0
1338258893139554305,0,,tr,0.066808358,retain,0
1338259231070416904,0,,tr,0.062258010600000004,retain,0
1338266106524536832,0,,tr,0.062145197799999996,retain,0
1338266148643737604,0,,tr,0.0620825718,retain,0
1338266184484073472,0,,tr,0.062102289399999996,retain,0
1338266213751906311,0,,tr,0.0697645602,retain,0
1338266215026868224,0,,tr,0.06210317,retain,0
1338266220617814017,0,,tr,0.062081611800000006,retain,0
1338267398940602372,1,,tr,0.589531198,query,-1
1338999355085385732,0,,tr,0.06213781620000001,retain,0
1338999625592737793,1,,tr,0.538397404,query,-1
1338999711848681473,0,,tr,0.062990441,retain,0
1339000708620832771,0,,tr,0.06208309199999999,retain,0
1339013617660944391,0,,tr,0.31738089399999997,query,-1
1339013618491400192,0,,tr,0.062079365799999994,retain,0
1339020592855584768,0,,tr,0.0621391036,retain,0
1339027357793980416,0,,tr,0.0621688046,retain,0
1339028925050183684,0,,tr,0.648484338,query,-1
1339034464689786885,1,,tr,0.5777301420000001,query,-1
1339034491117944832,1,,tr,0.644531348,retain,1
1339027692369313794,1,,tr,0.589333624,query,-1
1339034522730500097,1,,tr,0.618204108,query,-1
1339034555966050304,1,,tr,0.650808378,retain,1
1339035532995641347,1,,tr,0.6337682640000001,retain,1
1339042062797312001,1,,tr,0.5428077200000001,query,-1
1339021557117693958,1,,tr,0.06580934620000001,query,-1
1339049919911514114,1,,tr,0.062079828000000004,flip,-1
1339057445927346177,1,,tr,0.619903374,query,-1
1339057820252196865,1,,tr,0.6156562720000001,query,-1
1339065033347670016,1,,tr,0.618496608,query,-1
1339065445798850563,0,,tr,0.06421689459999999,query,-1
1339073925209354240,0,,tr,0.06207966060000001,retain,0
1339074849495523328,0,,tr,0.062079577,retain,0
1338506977794723847,0,,tr,0.0621829024,retain,0
1339076548628975617,1,,tr,0.640603954,retain,1
1339085356977823749,1,,tr,0.5784210959999999,query,-1
1339108942606118913,0,,tr,0.062084514599999994,query,-1
1339109003926728705,0,,tr,0.0620815856,retain,0
1339109124450131968,1,,tr,0.58620841,query,-1
1339109300883611650,0,,tr,0.062109704999999994,retain,0
1339132061030952962,0,,tr,0.650820256,flip,-1
1339132159089586177,1,,tr,0.60085583,query,-1
1339133396182736897,1,,tr,0.451687662,query,-1
1339143371563151360,0,,tr,0.611779918,query,-1
1339155986037268481,0,,tr,0.0623216898,retain,0
1339156570895249408,0,,tr,0.0622998206,retain,0
1339099204803842048,0,,tr,0.062432874000000006,retain,0
1339166010314788869,0,,tr,0.0811815898,retain,0
1339183643579666432,0,,tr,0.06908143259999999,retain,0
1339190986585616384,0,,tr,0.6512784119999999,flip,-1
1339216272194723843,0,,tr,0.062078716,query,-1
1339221406350008322,1,,tr,0.293629276,retain,1
1339221536444563456,0,,tr,0.06207868860000001,retain,0
1339232870846631947,1,,tr,0.46822830600000004,query,-1
1339238748857528320,1,,tr,0.650166508,retain,1
1339238762182750211,1,,tr,0.55779771,query,-1
1339244660460548096,1,,tr,0.6517052659999999,retain,1
1339244505195630594,0,,tr,0.06207999439999999,query,-1
1339244830669467648,1,,tr,0.5643175060000001,query,-1
1339245063419752448,1,,tr,0.6513374519999999,retain,1
